id,genre,distance,dept,population,naissance,groupe,sp_2019,sp_2020,sp_2021,pc_2019,pc_2020,pc_2021,ih_2019,ih_2020,ih_2021,ic_2019,ic_2020,ic_2021,ap_2019,ap_2020,ap_2021,qe_2019,qe_2020,qe_2021,tor_2020,tor_2021,R0_2021,incid_2021,diffact_sansap_c2,diffact_sansap_c1,diffact_ap_c2,diffact_ap_c1
315,F,9,93,1669340,1960,LFI,14,11,4,48,10,0,37,76,14,73,40,0,41,76,24,12,4,4,1.02830887227349,1.0399977500914,0.871176470588235,355.424435009022,-0.800514800514801,-0.690430622009569,-0.736201358152578,-0.689393939393939
316,H,9,93,1669340,1958,LFI,15,15,5,21,13,0,136,166,16,36,32,0,38,81,90,2,11,12,1.02830887227349,1.0399977500914,0.871176470588235,355.424435009022,0.290196078431373,-0.69587440671778,0.469900240798074,-0.561376820412965
317,H,400,56,763103,1968,LREM,10,2,6,15,1,0,4,0,1,13,0,0,5,2,10,5,2,13,0.268914158654302,0.497061263772733,0.920588235294118,110.513178200184,-0.31,2.16666666666667,-0.0916666666666666,2.625
318,H,352,79,374350,1986,NI,16,4,5,23,4,0,22,7,3,16,1,0,20,58,184,3,0,1,0.22658568594992,0.45587874517173,0.912941176470588,144.648670117839,-0.843560606060606,-0.580357142857143,0.663699494949495,-0.0298029556650246
319,H,392,69,1892753,1971,LREM,14,3,7,33,3,0,9,0,2,30,1,0,18,3,24,6,3,3,0.509411006597803,0.78410035201108,0.885294117647059,233.036434134316,-0.755555555555556,-0.166666666666667,-0.574074074074074,1.26666666666667
320,F,482,38,1271078,1953,LREM,16,4,4,47,7,0,0,3,4,41,1,0,2,0,27,5,0,0,0.509411006597803,0.78410035201108,0.885294117647059,160.10960981775,-0.9375,-0.416666666666667,1.75,-0.416666666666667
321,H,246,53,305424,1966,SOC,14,5,5,25,2,0,28,8,18,16,1,0,11,23,145,7,6,5,0.3447392876238,0.55864522069744,0.896470588235294,133.591333804001,-0.657142857142857,-0.183333333333333,1.48268398268398,0.731280193236715
322,H,485,29,914301,1984,AE,12,3,3,19,1,0,3,9,2,18,0,0,26,0,2,4,6,7,0.268914158654302,0.497061263772733,0.920588235294118,60.6433489767132,-0.466666666666667,-0.402777777777778,-0.542735042735043,-0.402777777777778
323,H,485,29,914301,1971,MODEM,15,10,5,24,6,0,65,38,40,50,2,0,42,2,83,2,1,2,0.268914158654302,0.497061263772733,0.920588235294118,60.6433489767132,-0.61025641025641,-0.289473684210526,-0.345848595848596,6.50877192982456
324,H,115,80,567242,1968,LR,12,2,4,24,2,0,4,1,4,18,1,0,42,3,92,5,1,5,0.584143642727381,1.14755609564492,0.855882352941176,210.704585852285,-0.533333333333333,1.2,-0.246031746031746,5.94444444444445
325,H,9,93,1669340,1962,GDR,15,15,6,14,16,0,180,74,36,44,39,0,191,67,98,16,23,16,1.02830887227349,1.0399977500914,0.871176470588235,355.424435009022,-0.68,-0.683572267920094,-0.6478184991274,-0.492529128739382
326,H,281,57,1038440,1971,MODEM,14,6,3,21,3,0,16,10,2,31,1,0,43,2,1,12,5,2,0.926480683150818,0.716473002659267,0.885882352941176,149.74682734912,-0.898809523809524,-0.78,-0.911798634182355,-0.733333333333333
329,H,360,90,138589,1966,UDI,16,3,4,24,1,2,38,11,25,28,0,0,65,2,1,11,3,3,0.625025795590312,0.696937113066145,0.895294117647059,150.810190286111,-0.747208931419458,0.651515151515151,-0.786776673618779,0.421212121212121
330,F,327,25,543221,1984,LREM,16,3,5,21,3,0,4,2,5,8,0,0,5,1,24,2,0,2,0.625025795590312,0.696937113066145,0.895294117647059,198.25239980708,-0.4875,0.388888888888889,0.227083333333333,6.04166666666667
331,H,281,57,1038440,1986,LR,15,8,7,31,7,0,90,9,22,19,1,0,92,47,148,10,20,22,0.926480683150818,0.716473002659267,0.885882352941176,149.74682734912,-0.417777777777778,-0.116111111111111,-0.246698872785829,0.261396769109535
332,H,577,84,560719,1978,LR,13,9,6,45,5,0,205,27,227,395,3,0,69,58,198,18,9,2,0.386057486809591,0.872598761103319,0.83,190.354378533428,-0.664006670835939,0.859259259259259,-0.241744689464732,1.11834823329076
333,F,147,51,561705,1987,AE,11,8,7,11,6,0,3,7,21,1,2,0,3,12,37,3,3,10,0.926480683150818,0.716473002659267,0.885882352941176,167.981378386271,1.19393939393939,0.441666666666667,2.88383838383838,0.715277777777778
334,H,1,75,2142366,1977,AE,15,8,6,16,4,0,15,15,41,26,6,0,57,19,76,12,12,14,1.02830887227349,1.0399977500914,0.871176470588235,274.420411467969,-0.14,-0.07,-0.0611111111111111,0.441666666666667
336,F,544,82,262254,1973,SOC,15,15,6,31,24,3,123,97,57,46,10,0,120,68,12,3,4,2,0.265829104201909,0.545100607957897,0.893529411764706,133.407817124672,-0.674628901127721,-0.677474226804124,-0.712190750939767,-0.701816757630887
337,F,343,44,1458768,1962,LREM,8,4,4,11,5,0,10,3,7,6,0,0,39,43,49,0,7,1,0.3447392876238,0.55864522069744,0.896470588235294,132.583863939616,-0.7,-0.130952380952381,-0.508717948717949,-0.0768549280177187
339,H,918,2A,162753,1967,LT,11,3,4,9,1,0,40,2,8,4,0,0,43,25,111,11,2,5,0.526619303635433,0.540247909199522,0.826470588235294,77.2502251773441,-0.796363636363636,0.958333333333333,-0.400070472163495,1.45466666666667
341,F,477,26,523122,1979,LREM,15,1,4,26,1,0,28,0,7,18,0,0,13,0,55,0,0,0,0.509411006597803,0.78410035201108,0.885294117647059,137.691083810195,-0.870833333333333,1,-0.0505128205128205,1
342,H,204,59,2598299,1969,GDR,14,11,3,9,11,0,54,83,12,7,28,0,21,137,0,7,1,5,0.584143642727381,1.14755609564492,0.855882352941176,235.345193702304,-0.76984126984127,0.0834611171960569,-0.808201058201058,-0.0971157356699526
343,H,499,33,1654445,1983,LT,15,3,4,22,4,0,23,0,24,52,1,0,152,0,53,5,2,6,0.22658568594992,0.45587874517173,0.912941176470588,118.710134656272,-0.497971014492754,0.0833333333333333,-0.523528476989575,0.0833333333333333
344,H,1,75,2142366,1958,LREM,15,17,7,15,25,0,97,73,0,0,1,0,0,0,0,1,0,0,1.02830887227349,1.0399977500914,0.871176470588235,274.420411467969,-0.883333333333333,-0.897058823529412,-0.883333333333333,-0.897058823529412
345,F,308,35,1094636,1964,LREM,13,5,5,19,2,0,8,8,9,2,0,0,4,0,9,0,0,1,0.268914158654302,0.497061263772733,0.920588235294118,153.82239352015,-0.622596153846154,-0.291666666666667,-0.248076923076923,-0.291666666666667
347,H,294,86,438869,1954,LT,13,6,2,15,7,0,25,2,7,16,5,0,6,4,54,0,0,0,0.22658568594992,0.45587874517173,0.912941176470588,133.153732917362,-0.891538461538462,-0.0416666666666667,0.886769230769231,2.46666666666667
348,F,11,94,1418572,1989,LFI,16,16,7,18,22,6,175,57,74,51,19,0,106,44,180,8,7,3,1.02830887227349,1.0399977500914,0.871176470588235,319.327982110136,-0.686261904761905,-0.512591136933242,-0.455532719377059,0.0879922343738133
349,H,392,69,1892753,1958,LREM,8,1,3,5,1,0,11,0,0,2,0,0,3,0,5,0,0,0,0.509411006597803,0.78410035201108,0.885294117647059,233.036434134316,-0.90625,0.5,-0.591666666666667,0.5
350,F,347,63,669477,1964,SOC,14,10,5,25,14,0,58,109,6,26,37,0,31,132,76,10,19,24,0.509411006597803,0.78410035201108,0.885294117647059,152.449020320596,-0.427881773399015,-0.636359246740705,-0.114632660628211,-0.601006442990991
353,F,482,38,1271078,1982,LREM,15,1,5,42,0,0,17,3,2,134,0,0,25,29,70,1,0,1,0.509411006597803,0.78410035201108,0.885294117647059,160.10960981775,-0.709803921568627,1.83333333333333,-0.291503267973856,1.69348659003831
354,H,577,84,560719,1957,LR,10,2,2,26,4,0,7,0,1,12,2,0,4,5,35,9,15,9,0.386057486809591,0.872598761103319,0.83,190.354378533428,-0.731428571428572,-0.6,0.682142857142857,0.72
356,H,343,44,1458768,1954,LREM,13,2,3,16,1,0,2,2,1,1,0,0,2,3,8,14,12,9,0.3447392876238,0.55864522069744,0.896470588235294,132.583863939616,-0.725274725274725,-0.3125,-0.104395604395604,0.0833333333333333
357,H,308,35,1094636,1977,LREM,15,4,5,25,3,0,20,6,3,36,0,0,19,21,27,3,1,2,0.268914158654302,0.497061263772733,0.920588235294118,153.82239352015,-0.77,-0.0625,-0.571491228070175,0.00714285714285714
358,H,327,25,543221,1960,LREM,13,1,6,14,1,0,8,0,2,4,0,0,4,0,0,14,6,3,0.625025795590312,0.696937113066145,0.895294117647059,198.25239980708,-0.814835164835165,1.16666666666667,-0.845695970695971,1.16666666666667
360,F,653,64,688589,1954,MODEM,11,1,4,20,0,0,4,1,0,11,0,0,0,1,0,0,2,0,0.22658568594992,0.45587874517173,0.912941176470588,69.9938771501979,-0.909090909090909,0.333333333333333,-0.909090909090909,0
361,H,265,49,819528,1967,MODEM,14,2,6,29,2,0,17,0,5,32,1,0,38,0,13,0,2,1,0.3447392876238,0.55864522069744,0.896470588235294,149.697436412476,-0.819327731092437,-0.125,-0.787041132242371,-0.125
362,H,661,13,2048395,1965,LR,12,9,3,11,7,0,11,39,2,25,4,0,41,45,104,2,11,10,0.386057486809591,0.872598761103319,0.83,221.624529690115,0.0863636363636363,-0.741258741258741,0.328067257945307,-0.399197099197099
363,H,149,89,333006,1977,LR,12,5,3,18,8,0,11,2,0,16,1,0,7,8,4,15,4,3,0.625025795590312,0.696937113066145,0.895294117647059,159.114161178058,-0.91,-0.73,-0.829761904761905,-0.691666666666667
364,H,216,58,199518,1964,LREM,13,2,4,21,2,0,4,0,1,9,0,0,0,0,3,0,2,4,0.625025795590312,0.696937113066145,0.895294117647059,172.466028436265,-0.860576923076923,0.333333333333333,-0.860576923076923,0.333333333333333
365,F,499,33,1654445,1978,LREM,14,5,4,24,2,0,6,28,0,17,1,0,26,1,3,0,0,3,0.22658568594992,0.45587874517173,0.912941176470588,118.710134656272,-0.928571428571429,-0.8,-0.91978021978022,-0.24
366,F,9365,974,857809,1961,LR,9,2,1,25,0,0,8,3,3,50,0,0,100,12,14,9,7,3,0.0541622356138485,0.817741935483871,1.02117647058824,122.68026731507,-0.836111111111111,-0.357142857142857,-0.840092592592593,-0.226190476190476
367,H,661,13,2048395,1975,GDR,15,13,6,35,14,0,153,161,28,77,11,0,148,80,47,14,34,21,0.386057486809591,0.872598761103319,0.83,221.624529690115,-0.583398692810458,-0.74938028723195,-0.599904316080787,-0.693233572693291
368,F,111,45,683998,1973,LREM,12,3,6,21,0,0,170,12,47,146,0,0,28,1,47,5,1,2,0.446746885133982,0.788410991636798,0.891176470588235,166.73945420544,-0.764705882352941,1.63888888888889,-0.524159663865546,12.7291666666667
370,H,1,75,2142366,1978,LREM,12,18,7,11,24,7,560,314,320,0,1,0,0,0,0,1,15,19,1.02830887227349,1.0399977500914,0.871176470588235,274.420411467969,4.19778138528139,-0.4067338995046,4.19778138528139,-0.4067338995046
371,H,205,37,609408,1955,LREM,11,10,4,13,13,0,23,52,3,14,13,0,11,16,1,1,6,5,0.446746885133982,0.788410991636798,0.891176470588235,169.76211344163,0.0988142292490119,-0.741794871794872,-0.0691699604743083,-0.774412393162393
372,H,594,40,416825,1971,LREM,16,5,5,25,3,0,15,5,4,12,0,0,36,35,134,10,12,9,0.22658568594992,0.45587874517173,0.912941176470588,77.0884523954176,-0.704166666666667,-0.3625,-0.133101851851852,0.275714285714286
373,H,397,67,1147474,1960,LREM,8,5,4,6,5,0,7,2,9,14,2,0,0,0,36,0,0,0,0.926480683150818,0.716473002659267,0.885882352941176,163.153004788172,-0.553571428571429,0.325,-0.553571428571429,0.325
374,F,18,78,1452910,1962,LREM,12,1,6,14,1,0,0,1,0,7,0,0,4,1,11,5,6,4,1.02830887227349,1.0399977500914,0.871176470588235,243.55347109074,-0.675,0.666666666666667,-0.19,2.53333333333333
375,H,495,46,174208,1986,LR,13,11,2,8,1,0,14,28,1,13,0,0,10,7,15,35,4,1,0.265829104201909,0.545100607957897,0.893529411764706,84.6518573473532,-0.949230769230769,-0.883116883116883,-0.707692307692308,-0.477922077922078
376,H,11,92,1633100,1962,LREM,13,7,4,25,6,0,25,9,2,27,3,0,0,0,6,1,0,1,1.02830887227349,1.0399977500914,0.871176470588235,248.779304652913,-0.722461538461538,-0.801587301587302,-0.722461538461538,-0.801587301587302
377,H,26,91,1315456,1961,NI,10,14,3,7,6,0,14,81,6,4,14,0,1,30,0,14,15,17,1.02830887227349,1.0399977500914,0.871176470588235,274.420428842554,-0.611428571428571,-0.715661375661376,-0.676190476190476,-0.76305114638448
378,F,281,57,1038440,1968,LREM,12,6,4,17,5,0,4,0,0,11,3,0,1,0,0,4,6,0,0.926480683150818,0.716473002659267,0.885882352941176,149.74682734912,-0.933333333333333,-0.833333333333333,-0.944444444444444,-0.833333333333333
379,H,162,62,1455018,1967,AE,14,6,5,24,11,0,3,2,3,12,1,0,12,29,17,6,7,5,0.584143642727381,1.14755609564492,0.855882352941176,238.569303289365,-0.561904761904762,-0.390476190476191,-0.398809523809524,-0.394362342638205
380,H,204,59,2598299,1971,AE,14,9,5,26,3,0,46,54,6,86,0,0,95,32,22,17,5,0,0.584143642727381,1.14755609564492,0.855882352941176,235.345193702304,-0.902484472049689,-0.833333333333333,-0.880140568813338,-0.729166666666667
381,F,90,27,595037,1962,LREM,13,5,3,26,6,0,28,5,4,35,3,0,26,2,45,14,1,14,0.298311731950845,0.675793010752688,0.895294117647059,197.509146145311,-0.725274725274725,2.08,-0.482600732600733,5.31666666666667
382,H,9,93,1669340,1976,LREM,13,2,5,34,2,0,2,1,1,12,1,0,6,1,9,0,6,2,1.02830887227349,1.0399977500914,0.871176470588235,355.424435009022,-0.778846153846154,-0.233333333333333,-0.523076923076923,1.13888888888889
383,F,436,74,838480,1966,LREM,14,1,3,23,0,0,7,0,0,7,0,0,70,21,18,4,2,0,0.509411006597803,0.78410035201108,0.885294117647059,158.525756618761,-0.957142857142857,0.5,-0.921428571428571,0.285714285714286
384,H,42,77,1432475,1960,LR,14,3,3,12,2,0,0,0,0,1,0,0,2,0,0,6,7,4,1.02830887227349,1.0399977500914,0.871176470588235,293.207159494076,-0.779761904761905,-0.476190476190476,-0.823809523809524,-0.476190476190476
385,H,588,31,1424915,1972,NI,11,3,4,10,3,0,14,2,4,3,1,0,38,3,2,10,11,5,0.265829104201909,0.545100607957897,0.893529411764706,131.450025287733,-0.77012987012987,-0.242424242424242,-0.799669628616997,-0.257575757575758
386,H,595,34,1196633,1972,LREM,14,3,3,22,2,0,3,0,0,10,2,0,5,0,1,1,1,0,0.265829104201909,0.545100607957897,0.893529411764706,151.932047194061,-0.957142857142857,-0.75,-0.930952380952381,-0.75
387,H,410,42,765283,1979,LREM,14,5,5,21,1,0,39,6,3,23,0,0,36,1,10,16,5,6,0.509411006597803,0.78410035201108,0.885294117647059,216.168126696998,-0.838186813186813,-0.325,-0.818859381359381,1.54
389,H,534,47,329874,1979,LREM,13,3,3,17,3,0,1,2,0,2,0,0,10,6,5,4,0,3,0.22658568594992,0.45587874517173,0.912941176470588,102.017339920566,-0.803846153846154,-0.666666666666667,-0.753205128205128,-0.541666666666667
390,F,32,95,1260042,1980,LREM,14,3,3,24,3,0,20,1,23,4,0,0,0,0,54,8,1,1,1.02830887227349,1.0399977500914,0.871176470588235,345.754112544811,-0.702142857142857,5.25,-0.702142857142857,5.25
391,F,499,33,1654445,1986,LREM,14,6,5,24,7,0,133,9,0,138,0,0,182,0,6,0,3,1,0.22658568594992,0.45587874517173,0.912941176470588,118.710134656272,-0.910714285714286,-0.708333333333333,-0.921978021978022,-0.708333333333333
392,F,696,83,1084890,1987,LREM,13,1,1,16,1,0,4,0,0,10,0,0,17,0,0,3,3,9,0.386057486809591,0.872598761103319,0.83,178.825641685235,-0.384615384615385,0.333333333333333,-0.487179487179487,0.333333333333333
393,H,400,56,763103,1951,LREM,15,5,5,60,11,0,0,0,2,24,1,0,2,7,44,4,0,3,0.268914158654302,0.497061263772733,0.920588235294118,110.513178200184,-0.729166666666667,-0.666666666666667,3.61666666666667,0.821428571428571
394,H,499,33,1654445,1974,LREM,15,2,3,24,6,0,33,0,2,34,4,0,45,0,44,6,2,0,0.22658568594992,0.45587874517173,0.912941176470588,118.710134656272,-0.947878787878788,-0.625,-0.793602693602694,-0.625
395,F,204,59,2598299,1977,LT,13,8,5,27,8,0,2,19,23,16,0,0,15,23,94,7,1,10,0.584143642727381,1.14755609564492,0.855882352941176,235.345193702304,1.66263736263736,1.95888157894737,2.26330891330891,2.18449656750572
396,H,160,41,326375,1976,LR,10,2,2,10,1,0,0,16,0,0,0,0,2,1,0,4,11,0,0.446746885133982,0.788410991636798,0.891176470588235,155.978751864954,-0.933333333333333,-0.75,-0.95,-0.8
397,H,9,93,1669340,1968,LFI,15,11,5,12,5,0,92,110,15,40,58,0,4,67,25,14,25,10,1.02830887227349,1.0399977500914,0.871176470588235,355.424435009022,-0.757867494824016,-0.801818181818182,0.24344375431332,-0.772659430122117
398,H,204,59,2598299,1966,AE,8,7,2,4,12,0,4,8,3,1,4,0,0,50,10,2,37,6,0.584143642727381,1.14755609564492,0.855882352941176,235.345193702304,-0.2,-0.83542471042471,-0.2,-0.829520592020592
399,F,11,92,1633100,1981,GDR,16,10,5,26,3,0,45,41,39,23,0,0,18,45,23,7,10,1,1.02830887227349,1.0399977500914,0.871176470588235,248.779304652913,-0.735595238095238,-0.61219512195122,-0.566699735449736,-0.587533875338753
400,H,301,23,114505,1977,LREM,14,4,4,25,6,0,5,5,2,23,0,0,3,13,22,1,1,0,0.22658568594992,0.45587874517173,0.912941176470588,61.2671317774551,-0.862857142857143,-0.65,0.336507936507936,-0.381538461538462
402,H,399,17,652474,1946,LR,13,7,0,31,8,0,3,2,0,14,5,0,0,0,0,16,22,9,0.22658568594992,0.45587874517173,0.912941176470588,81.6246013766822,-0.8875,-0.918181818181818,-0.8875,-0.918181818181818
403,F,696,83,1084890,1983,LREM,12,2,2,19,2,0,17,0,4,8,0,0,2,0,2,7,2,2,0.386057486809591,0.872598761103319,0.83,178.825641685235,-0.862464985994398,-0.333333333333333,-0.718720821661998,-0.333333333333333
404,F,9,93,1669340,1973,LFI,11,10,3,9,7,0,37,57,7,14,4,0,3,13,0,10,13,9,1.02830887227349,1.0399977500914,0.871176470588235,355.424435009022,-0.727616707616708,-0.77697705802969,-0.773013923013923,-0.814147548358075
407,H,204,59,2598299,1952,GDR,14,6,3,18,1,0,54,37,8,36,0,0,2,24,10,7,10,8,0.584143642727381,1.14755609564492,0.855882352941176,235.345193702304,-0.698941798941799,-0.620945945945946,0.0842151675485008,-0.613423423423423
408,F,686,6,1089270,1986,LR,10,3,4,18,3,0,16,5,4,12,0,0,73,14,59,5,20,8,0.386057486809591,0.872598761103319,0.83,170.144174312737,-0.55,-0.366666666666667,-0.490296803652968,0.34952380952381
409,H,454,73,437659,1970,LR,15,5,4,28,2,0,19,5,7,34,2,0,289,29,62,20,7,17,0.509411006597803,0.78410035201108,0.885294117647059,155.208888071722,-0.702982456140351,-0.0742857142857143,-0.716729901454906,0.127750410509031
410,H,6856,972,354824,1953,SOC,8,3,2,7,1,0,22,7,2,8,1,0,7,2,13,1,0,2,0.286907715939974,0.553680727874276,1.02117647058824,84.6733247708991,-0.531818181818182,-0.761904761904762,-0.300324675324675,0.49047619047619
411,H,281,54,729737,1970,MODEM,15,0,5,15,0,0,4,0,1,9,0,0,1,0,0,14,20,9,0.926480683150818,0.716473002659267,0.885882352941176,163.238962544675,-0.754761904761905,-0.55,-0.79563492063492,-0.55
412,H,141,10,310147,1952,LR,12,4,2,27,3,0,19,6,4,56,1,0,51,5,78,16,8,3,0.926480683150818,0.716473002659267,0.885882352941176,189.032041680815,-0.887061403508772,-0.691666666666667,-0.650982542139663,1.85694444444444
414,F,393,16,348997,1974,LREM,15,1,4,23,1,0,9,0,0,7,0,0,1,0,61,3,3,3,0.22658568594992,0.45587874517173,0.912941176470588,98.4277908992305,-0.746666666666667,0.666666666666667,9.37777777777778,0.666666666666667
417,F,18,78,1452910,1964,MODEM,15,8,4,31,3,0,29,12,4,34,0,0,20,17,37,2,0,7,1.02830887227349,1.0399977500914,0.871176470588235,243.55347109074,-0.219080459770115,-0.722222222222222,-0.0409003831417624,-0.247549019607843
418,H,393,16,348997,1986,LREM,15,7,6,30,11,4,309,36,3,351,0,0,148,16,42,1,0,3,0.22658568594992,0.45587874517173,0.912941176470588,98.4277908992305,-0.291391585760518,-0.565295815295815,-0.362195690836468,-0.0177218614718614
420,H,426,24,410730,1948,MODEM,13,5,6,19,2,0,9,3,1,15,0,0,53,2,23,16,16,1,0.22658568594992,0.45587874517173,0.912941176470588,116.784855879163,-0.872970085470085,-0.601041666666667,-0.821814693866581,1.61916666666667
421,F,588,31,1424915,1945,LREM,12,3,2,21,1,0,4,9,0,17,1,0,0,0,0,0,0,0,0.265829104201909,0.545100607957897,0.893529411764706,131.450025287733,-0.958333333333333,-0.833333333333333,-0.958333333333333,-0.833333333333333
422,H,661,13,2048395,1953,LR,9,1,1,7,0,0,0,0,2,0,0,0,0,0,0,3,1,3,0.386057486809591,0.872598761103319,0.83,221.624529690115,-0.62962962962963,1,-0.62962962962963,1
423,H,491,48,76530,1958,UDI,14,2,4,23,2,0,39,0,3,32,0,0,133,21,158,12,15,17,0.265829104201909,0.545100607957897,0.893529411764706,167.558306126635,-0.644139194139194,0.0444444444444444,-0.505454340980657,1.66428571428571
425,H,68,60,829695,1987,LR,15,9,7,28,7,0,35,46,42,27,9,0,44,49,39,4,9,10,0.584143642727381,1.14755609564492,0.855882352941176,260.004253435455,-0.166666666666667,-0.439613526570048,-0.157828282828283,-0.400358210917217
426,H,11,94,1418572,1979,LREM,13,9,6,20,8,0,23,1,8,12,3,0,20,24,26,2,7,0,1.02830887227349,1.0399977500914,0.871176470588235,319.327982110136,-0.838127090301003,0.733333333333333,-0.648439241917503,0.625
427,F,198,18,296794,1957,MODEM,14,3,3,22,3,0,23,2,8,7,2,0,0,2,62,3,1,0,0.446746885133982,0.788410991636798,0.891176470588235,136.002768875867,-0.887577639751553,0,-0.887577639751553,5
428,F,482,38,1271078,1977,LREM,12,3,3,17,2,0,356,0,6,314,0,0,201,0,53,2,0,3,0.509411006597803,0.78410035201108,0.885294117647059,160.10960981775,-0.646629213483146,-0.5,-0.661577412562655,-0.5
429,F,339,71,547181,1951,SOC,15,8,6,21,13,0,41,38,31,88,11,0,71,61,213,21,16,14,0.625025795590312,0.696937113066145,0.895294117647059,127.552773497027,-0.635447154471545,-0.511842105263158,-0.196205962059621,-0.0112345412712108
430,H,11,94,1418572,1948,LR,13,4,3,16,7,0,18,23,1,6,14,0,5,9,4,0,0,0,1.02830887227349,1.0399977500914,0.871176470588235,319.327982110136,-0.928418803418803,-0.801630434782609,-0.782735042735043,-0.752415458937198
431,F,1,75,2142366,1980,LFI,15,16,6,23,13,0,148,58,22,88,18,0,157,82,85,26,9,7,1.02830887227349,1.0399977500914,0.871176470588235,274.420411467969,-0.836424116424116,-0.693582375478927,-0.773453218039205,-0.571887751923496
432,H,115,80,567242,1954,LREM,15,3,3,44,4,0,10,1,0,19,2,0,3,1,3,4,3,1,0.584143642727381,1.14755609564492,0.855882352941176,210.704585852285,-0.91,-0.733333333333333,-0.758333333333333,-0.277777777777778
433,F,627,11,377719,1962,LREM,14,3,4,35,3,0,2,2,5,15,0,0,7,0,10,8,2,7,0.265829104201909,0.545100607957897,0.893529411764706,117.708611999555,-0.267857142857143,0.833333333333333,-0.151785714285714,0.833333333333333
434,H,149,89,333006,1954,UDI,15,2,1,22,1,0,2,0,0,22,0,0,0,0,4,0,0,16,0.625025795590312,0.696937113066145,0.895294117647059,159.114161178058,-0.983333333333333,-0.75,-0.983333333333333,-0.75
435,F,556,5,140022,1965,LREM,13,3,4,26,3,0,26,0,0,88,1,0,82,11,33,5,10,1,0.386057486809591,0.872598761103319,0.83,152.374502666554,-0.898461538461538,-0.641666666666667,-0.848311444652908,-0.113333333333333
436,H,9365,974,857809,1967,LFI,9,1,2,27,0,0,41,0,16,46,0,0,84,14,3,4,9,1,0.0541622356138485,0.817741935483871,1.02117647058824,122.68026731507,-0.827506775067751,0.0555555555555556,-0.850303264937411,-0.224867724867725
437,H,373,85,691269,1974,LREM,13,4,6,12,2,0,7,2,4,3,0,0,10,7,72,5,1,2,0.3447392876238,0.55864522069744,0.896470588235294,132.157425849903,-0.713406593406593,0.375,0.438827838827839,2.15714285714286
438,H,400,56,763103,1976,LREM,10,0,3,10,0,0,0,0,0,1,0,0,2,0,0,4,0,0,0.268914158654302,0.497061263772733,0.920588235294118,110.513178200184,-0.925,NA,-0.94,NA
439,F,410,42,765283,1984,LREM,5,5,4,6,4,0,1,6,2,6,8,0,7,4,16,5,0,1,0.509411006597803,0.78410035201108,0.885294117647059,216.168126696998,-0.4,-0.716666666666667,-0.119047619047619,0.0266666666666667
440,F,579,30,750683,1960,LREM,14,16,8,21,20,7,3,0,3,16,3,0,10,0,9,7,6,6,0.265829104201909,0.545100607957897,0.893529411764706,177.20117862715,-0.447619047619048,-0.5375,-0.38968253968254,-0.5375
442,F,653,64,688589,1974,MODEM,12,2,3,19,2,0,18,0,8,22,0,0,70,5,59,12,24,7,0.22658568594992,0.45587874517173,0.912941176470588,69.9938771501979,-0.744444444444444,-0.402777777777778,-0.646560846560846,2.39791666666667
443,H,436,74,838480,1969,LR,14,2,6,22,1,0,149,0,56,128,0,0,209,23,112,16,23,25,0.509411006597803,0.78410035201108,0.885294117647059,158.525756618761,-0.526617929050815,0.36231884057971,-0.516200746298327,1.23913043478261
446,H,173,61,275131,1972,LR,14,5,2,16,2,0,24,16,2,20,0,0,95,4,16,15,21,10,0.298311731950845,0.675793010752688,0.895294117647059,180.802323854754,-0.821428571428571,-0.749702380952381,-0.82312030075188,0.000238095238095215
447,H,436,74,838480,1970,LREM,13,8,5,24,9,0,15,2,4,11,1,0,33,4,14,1,4,1,0.509411006597803,0.78410035201108,0.885294117647059,158.525756618761,-0.66974358974359,-0.425,-0.654079254079254,0.0625
449,H,595,34,1196633,1956,LREM,10,6,5,18,10,0,6,0,9,4,2,0,8,19,45,3,0,1,0.265829104201909,0.545100607957897,0.893529411764706,151.932047194061,-0.533333333333333,-0.722222222222222,0.326388888888889,-0.199561403508772
450,H,410,42,765283,1955,LR,12,4,3,51,10,0,57,4,24,21,5,0,164,38,353,15,17,9,0.509411006597803,0.78410035201108,0.885294117647059,216.168126696998,-0.745789473684211,0.455882352941176,-0.429418057338468,1.76148090815273
451,F,661,13,2048395,1976,LREM,14,2,4,20,5,0,9,1,2,9,0,0,17,3,31,2,0,0,0.386057486809591,0.872598761103319,0.83,221.624529690115,-0.898412698412698,0.333333333333333,-0.611422346716464,2.58333333333333
452,H,68,60,829695,1959,LREM,13,3,5,20,6,0,46,5,5,82,12,0,32,16,6,0,0,1,0.584143642727381,1.14755609564492,0.855882352941176,260.004253435455,-0.876672240802676,-0.333333333333333,-0.863837792642141,-0.391666666666667
453,F,18,78,1452910,1961,LREM,15,5,3,19,4,0,9,2,1,16,0,0,19,6,13,2,0,0,1.02830887227349,1.0399977500914,0.871176470588235,243.55347109074,-0.937777777777778,-0.633333333333333,-0.83411306042885,-0.183333333333333
454,F,173,61,275131,1961,LR,14,10,3,46,15,0,79,67,7,96,33,0,248,157,88,19,18,8,0.298311731950845,0.675793010752688,0.895294117647059,180.802323854754,-0.855210811839726,-0.830215588723051,-0.820202558253535,-0.765094731579188
455,H,6789,971,375693,1956,MODEM,7,2,1,5,2,0,7,0,0,6,1,0,68,3,4,0,2,1,0.23852477669682,0.786698526483473,0.917058823529412,109.116001188086,-0.964285714285714,-0.75,-0.959663865546218,-0.533333333333333
